timestamps,property_id,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,broker_id,year_build,total_num_units,listing_age,agent_name,agent_phone,is_owned_by_zillow,pred_price
2025-06-13 23:33:03.901598112,2067870949,,,,,,,8712.0,,,,-1,,,0,46368.99
2025-06-14 01:30:59.424801023,16756078,33.024067,-116.80587,4.0,4.0,286.0,2756.0,0.464,,,,-1,,,0,775768.04
2025-06-14 03:28:54.948003935,2065582627,,,,,,,0.26,,,,-1,,,0,74859.82
2025-06-14 05:26:50.471206847,317302167,30.18464,-93.40974,,,,,0.92,,,,-1,,,0,86987.0
2025-06-14 07:24:45.994409759,2068588263,29.760708,-98.01826,4.0,4.0,152.0,2719.0,5662.8,,,,-1,,,0,412205.55
2025-06-14 09:22:41.517612670,111075784,32.989594,-112.15135,3.0,2.0,319.0,1567.0,1.6541,,,,-1,,,0,495977.67
2025-06-14 11:20:37.040815582,2072757835,29.8686,-95.78264,4.0,3.0,206.0,2789.0,,,,,-1,,,0,579709.23
2025-06-14 13:18:32.564018494,84315061,34.228027,-95.61383,3.0,2.0,79.0,1192.0,10018.0,,,,-1,,,0,95591.0
2025-06-14 15:16:28.087221406,248437261,45.462975,-122.49905,4.0,2.0,330.0,2040.0,9583.2,,,,-1,,,0,683436.29
2025-06-14 17:14:23.610424317,99543699,33.013634,-117.141266,3.0,3.0,830.0,2047.0,,,,,-1,,,0,1939307.75
2025-06-14 19:12:19.133627229,2068375107,33.614872,-112.32173,,,,,1.19,,,,-1,,,0,471238.0
2025-06-14 21:10:14.656830141,61180001,21.505207,-157.99738,2.0,1.0,338.0,812.0,22.781,,,,-1,,,0,326591.0
2025-06-14 23:08:10.180033052,2066665832,45.52039,-122.5393,2.0,2.0,390.0,820.0,,,,,-1,,,0,353189.99
2025-06-15 01:06:05.703235964,89407484,30.038654,-98.146805,3.0,2.0,277.0,1674.0,0.299,,,,-1,,,0,473275.6
2025-06-15 03:04:01.226438876,2068632654,41.652714,-88.25802,4.0,3.0,182.0,2872.0,0.29,,,,-1,,,0,552825.53
2025-06-15 05:01:56.749641788,2065658689,38.06257,-92.77283,2.0,1.0,215.0,900.0,0.27,,,,-1,,,0,195386.0
2025-06-15 06:59:52.272844699,336772868,29.271757,-98.58187,5.0,3.0,103.0,2542.0,6098.4,,,,-1,,,0,292293.94
2025-06-15 08:57:47.796047611,2067692086,,,,,,,0.558,,,,-1,,,0,70861.1
2025-06-15 10:55:43.319250523,50928207,39.027313,-119.71699,3.0,2.0,516.0,1404.0,1.0,,,,-1,,,0,698084.23
2025-06-15 12:53:38.842453435,89889684,43.751472,-115.997375,2.0,3.0,339.0,1840.0,1.22,,,,-1,,,0,617736.0
2025-06-15 14:51:34.365656346,25712331,33.682297,-117.79975,2.0,2.0,799.0,1120.0,2500.0,,,,-1,,,0,907137.0
2025-06-15 16:49:29.888859258,15046827,42.826134,-106.30602,4.0,2.0,120.0,2898.0,0.2864,,,,-1,,,0,349623.8
2025-06-15 18:47:25.412062170,306581617,40.294888,-111.75453,7.0,4.0,211.0,4398.0,8276.4,,,,-1,,,0,928739.8
2025-06-15 20:45:20.935265082,73709057,29.897766,-90.205734,3.0,2.0,160.0,1247.0,5235.912,,,,-1,,,0,193332.29
2025-06-15 22:43:16.458467993,2068457146,34.65456,-92.92476,,,,,10454.4,,,,-1,,,0,24050.97
2025-06-16 00:41:11.981670905,95817459,33.515224,-116.927475,,,,,4.668,,,,-1,,,0,117710.84
2025-06-16 02:39:07.504873817,2067616181,32.00578,-102.11307,3.0,4.0,135.0,4405.0,0.34,,,,-1,,,0,574928.19
2025-06-16 04:37:03.028076729,7117748,36.132183,-115.265686,3.0,2.0,281.0,1423.0,3920.0,,,,-1,,,0,389288.71
2025-06-16 06:34:58.551279640,124944803,38.372196,-93.76875,4.0,2.0,161.0,1170.0,,,,,-1,,,0,199187.44
2025-06-16 08:32:54.074482552,104466689,55.361557,-131.69402,3.0,3.0,124.0,1579.0,9899.0,,,,-1,,,0,213926.56
2025-06-16 10:30:49.597685464,2071646960,30.283604,-95.47866,3.0,3.0,228.0,2893.0,,,,,-1,,,0,665219.42
2025-06-16 12:28:45.120888376,2064322832,34.12018,-117.290474,9.0,9.0,412.0,2944.0,6969.0,,,,-1,,,0,1262296.4
2025-06-16 14:26:40.644091287,2066431530,47.166924,-122.192085,4.0,3.0,325.0,2564.0,5501.628,,,,-1,,,0,837190.68
2025-06-16 16:24:36.167294199,102580922,30.292267,-94.22016,6.0,6.0,194.0,6413.0,4.93,,,,-1,,,0,1221603.75
2025-06-16 18:22:31.690497111,27128428,32.821888,-96.65317,3.0,1.0,238.0,965.0,7083.0,,,,-1,,,0,235248.57
2025-06-16 20:20:27.213700022,2070244146,,,4.0,4.0,202.0,3947.0,,,,,-1,,,0,809382.17
2025-06-16 22:18:22.736902934,97930902,31.153559,-97.920105,4.0,3.0,120.0,2490.0,8398.368,,,,-1,,,0,298855.8
2025-06-17 00:16:18.260105846,2065464373,34.373825,-91.13525,1.0,1.0,97.0,480.0,0.52,,,,-1,,,0,61338.0
2025-06-17 02:14:13.783308758,2064301073,35.409916,-97.26356,3.0,3.0,178.0,2750.0,,,,,-1,,,0,492905.45
2025-06-17 04:12:09.306511669,2068816618,35.076183,-92.448875,4.0,5.0,181.0,3525.0,0.35,,,,-1,,,0,650982.16
2025-06-17 06:10:04.829714581,8339,61.228058,-149.79956,2.0,1.0,196.0,942.0,6250.0,,,,-1,,,0,217876.99
2025-06-17 08:08:00.352917493,112389227,40.187904,-121.12434,,,,,3.0,,,,-1,,,0,155375.95
2025-06-17 10:05:55.876120405,318373205,60.05738,-151.28612,,,,,16.85,,,,-1,,,0,282511.38
2025-06-17 12:03:51.399323316,65568353,41.893887,-87.626045,3.0,3.0,832.0,4200.0,,,,,-1,,,0,3212680.0
2025-06-17 14:01:46.922526228,2066968199,,,,,,,11.09,,,,-1,,,0,134958.9
2025-06-17 15:59:42.445729140,23327089,45.79704,-122.544655,3.0,2.0,303.0,1547.0,10018.8,,,,-1,,,0,482206.86
2025-06-17 17:57:37.968932052,63160032,32.32997,-106.729935,4.0,3.0,176.0,2321.0,0.25,,,,-1,,,0,396030.6
2025-06-17 19:55:33.492134963,2068661493,29.760723,-95.87308,5.0,5.0,179.0,3241.0,8860.104,,,,-1,,,0,577860.2
2025-06-17 21:53:29.015337875,63698059,41.909775,-87.6661,3.0,2.0,,0.0,,,,,-1,,,0,489087.0
2025-06-17 23:51:24.538540787,7594516,33.380234,-111.93497,4.0,2.0,286.0,2056.0,9374.0,,,,-1,,,0,575761.89
2025-06-18 01:49:20.061743699,2064287076,30.441177,-97.55989,4.0,3.0,228.0,2850.0,,,,,-1,,,0,656030.95
2025-06-18 03:47:15.584946610,246801858,27.48914,-99.43176,4.0,3.0,125.0,2158.0,4501.0,,,,-1,,,0,282086.75
2025-06-18 05:45:11.108149522,20323029,34.640743,-117.94138,2.0,2.0,299.0,1000.0,1.3,,,,-1,,,0,313278.97
2025-06-18 07:43:06.631352434,2064089612,29.643618,-98.38893,3.0,2.0,204.0,2003.0,,,,,-1,,,0,408814.75
2025-06-18 09:41:02.154555345,90262180,29.94116,-96.25314,3.0,2.0,220.0,1476.0,9235.0,,,,-1,,,0,321959.5
2025-06-18 11:38:57.677758257,2071259202,,,,,,,3.444,,,,-1,,,0,118883.8
2025-06-18 13:36:53.200961169,2065445357,,,3.0,2.0,232.0,1590.0,5410.0,,,,-1,,,0,372664.14
2025-06-18 15:34:48.724164081,2064391146,29.31315,-98.54899,4.0,3.0,136.0,2416.0,,,,,-1,,,0,324865.04
2025-06-18 17:32:44.247366992,2565447,38.717148,-90.68317,2.0,2.0,170.0,996.0,827.64,,,,-1,,,0,222102.74
2025-06-18 19:30:39.770569904,2064109133,48.866737,-122.5984,4.0,3.0,319.0,2350.0,4356.0,,,,-1,,,0,741190.49
2025-06-18 21:28:35.293772816,2097339306,32.11139,-94.84353,,,,,13.259,,,,-1,,,0,299281.7
2025-06-18 23:26:30.816975728,24800867,37.74304,-122.17686,3.0,2.0,430.0,1219.0,5227.2,,,,-1,,,0,527414.0
2025-06-19 01:24:26.340178639,2075507381,41.697693,-88.325066,3.0,3.0,157.0,1905.0,,,,,-1,,,0,304945.97
2025-06-19 03:22:21.863381551,27020915,32.86048,-96.58092,3.0,2.0,182.0,2231.0,8049.888,,,,-1,,,0,405150.69
2025-06-19 05:20:17.386584463,2066340165,,,4.0,3.0,226.0,3504.0,0.343,,,,-1,,,0,794582.26
2025-06-19 07:18:12.909787375,87368664,30.899603,-93.98611,3.0,2.0,79.0,1756.0,0.378,,,,-1,,,0,135423.5
2025-06-19 09:16:08.432990286,220790596,36.264313,-116.070854,,,,0.0,2.3,,,,-1,,,0,96082.0
2025-06-19 11:14:03.956193198,8580602,32.10643,-110.79233,3.0,2.0,245.0,1427.0,7840.8,,,,-1,,,0,368869.3
2025-06-19 13:11:59.479396110,2067026135,39.26163,-94.591866,4.0,3.0,221.0,2120.0,0.2752,,,,-1,,,0,471488.36
2025-06-19 15:09:55.002599022,5114098,40.746223,-89.68881,2.0,2.0,75.0,2388.0,0.7,,,,-1,,,0,184405.99
2025-06-19 17:07:50.525801933,2067506459,35.050884,-92.465744,3.0,3.0,161.0,2557.0,10018.8,,,,-1,,,0,406442.55
2025-06-19 19:05:46.049004845,2068025278,35.32883,-112.15501,,,,,1.01,,,,-1,,,0,106907.84
2025-06-19 21:03:41.572207757,2070769550,21.36149,-158.0494,2.0,2.0,488.0,940.0,,,,,-1,,,0,466231.99
2025-06-19 23:01:37.095410669,2083331712,,,,,,,2.2,,,,-1,,,0,357884.0
2025-06-20 00:59:32.618613580,248880100,47.247337,-119.84741,3.0,2.0,233.0,1797.0,7697.052,,,,-1,,,0,423463.7
2025-06-20 02:57:28.141816492,2065773100,47.29629,-122.50049,3.0,2.0,660.0,1995.0,,,,,-1,,,0,1412414.2
2025-06-20 04:55:23.665019404,2066826658,41.892445,-87.70558,7.0,4.0,,,3175.0,,,,-1,,,0,389539.5
2025-06-20 06:53:19.188222315,220076411,30.088326,-96.00402,,0.0,,,10.5,,,,-1,,,0,894341.5
2025-06-20 08:51:14.711425227,70464089,41.908867,-87.638,,,,,240.0,,,,-1,,,0,366713.5
2025-06-20 10:49:10.234628139,2064295709,33.600067,-117.709694,2.0,2.0,376.0,1300.0,,,,,-1,,,0,495185.79
2025-06-20 12:47:05.757831051,2064550966,39.682957,-104.807816,2.0,2.0,334.0,1249.0,,,,,-1,,,0,416258.49
2025-06-20 14:45:01.281033962,2066797141,35.425083,-97.552734,4.0,3.0,132.0,2175.0,,,,,-1,,,0,291288.74
2025-06-20 16:42:56.804236874,97728058,32.183865,-97.48285,,,,,0.574,,,,-1,,,0,119955.0
2025-06-20 18:40:52.327439786,2069709865,41.197285,-87.6651,,,,,1.03,,,,-1,,,0,58056.0
2025-06-20 20:38:47.850642698,316316286,38.650497,-94.34739,3.0,2.0,171.0,1310.0,0.3778,,,,-1,,,0,221614.93
2025-06-20 22:36:43.373845609,226466486,38.71856,-93.23117,,,,,7500.0,,,,-1,,,0,38137.84
2025-06-21 00:34:38.897048521,7235954,36.256443,-115.636246,3.0,2.0,374.0,1536.0,8712.0,,,,-1,,,0,574584.05
2025-06-21 02:32:34.420251433,2067316870,37.40508,-121.88977,3.0,3.0,868.0,1455.0,,,,,-1,,,0,1317036.76
2025-06-21 04:30:29.943454345,2068761761,43.675953,-114.36999,4.0,5.0,1460.0,3115.0,0.42,,,,-1,,,0,4645505.16
2025-06-21 06:28:25.466657256,8707184,32.88476,-111.75442,5.0,3.0,172.0,2116.0,0.3205,,,,-1,,,0,395067.6
2025-06-21 08:26:20.989860168,113455920,35.290447,-106.714195,2.0,2.0,137.0,1381.0,5662.8,,,,-1,,,0,205218.99
2025-06-21 10:24:16.513063080,2098416680,26.211426,-97.720764,,,,,9.9464,,,,-1,,,0,554033.14
2025-06-21 12:22:12.036265992,2068689720,32.74999,-97.591896,3.0,3.0,226.0,2337.0,1655.28,,,,-1,,,0,531365.04
2025-06-21 14:20:07.559468903,2065572859,32.478203,-95.447105,4.0,3.0,260.0,2565.0,0.5,,,,-1,,,0,653898.84
2025-06-21 16:18:03.082671815,8219327,33.214664,-111.88859,2.0,2.0,210.0,1585.0,7070.0,,,,-1,,,0,334252.08
2025-06-21 18:15:58.605874727,82495223,21.285234,-157.83029,1.0,1.0,169.0,512.0,4400.0,,,,-1,,,0,252006.88
2025-06-21 20:13:54.129077638,113479687,35.25158,-106.71281,4.0,2.0,122.0,2016.0,0.56,,,,-1,,,0,248144.0
2025-06-21 22:11:49.652280550,120394125,33.922394,-97.312935,4.0,3.0,94.0,1680.0,0.34,,,,-1,,,0,159653.0
2025-06-22 00:09:45.175483462,2069716457,30.25128,-95.52211,5.0,3.0,138.0,2733.0,,,,,-1,,,0,384643.72
2025-06-22 02:07:40.698686374,2066763904,34.124016,-116.44142,,,,,0.729,,,,-1,,,0,61073.0
2025-06-22 04:05:36.221889285,29446113,30.436485,-97.73727,4.0,2.0,402.0,1492.0,7374.708,,,,-1,,,0,602515.05
2025-06-22 06:03:31.745092197,2072650162,30.446354,-94.18222,,0.0,,,18.0,,,,-1,,,0,371761.18
2025-06-22 08:01:27.268295109,17685671,39.20332,-120.85568,2.0,2.0,816.0,827.0,28.0,,,,-1,,,0,803308.0
2025-06-22 09:59:22.791498021,2072826142,38.218918,-91.17288,,,,,1.96,,,,-1,,,0,66074.0
2025-06-22 11:57:18.314700932,2071740367,,,,,,,14.5,,,,-1,,,0,267752.3
2025-06-22 13:55:13.837903844,2067752148,36.906635,-89.5206,0.0,0.0,,,,,,,-1,,,0,51399.0
2025-06-22 15:53:09.361106756,2103286843,34.437107,-116.88283,,,,,2.2,,,,-1,,,0,63586.8
2025-06-22 17:51:04.884309668,2081017691,30.211168,-95.73614,3.0,2.0,171.0,1751.0,,,,,-1,,,0,303594.82
2025-06-22 19:49:00.407512579,2070244185,,,,,,,0.59,,,,-1,,,0,46123.35
2025-06-22 21:46:55.930715491,2075693672,33.476353,-112.02562,3.0,3.0,283.0,2045.0,2362.0,,,,-1,,,0,571905.7
2025-06-22 23:44:51.453918403,126240339,30.375399,-95.64263,3.0,5.0,265.0,3205.0,4530.24,,,,-1,,,0,864091.98
2025-06-23 01:42:46.977121315,2064380882,39.23449,-108.89892,,,,,10.27,,,,-1,,,0,250466.2
2025-06-23 03:40:42.500324226,2067809426,34.41726,-119.531425,,,,,1.52,,,,-1,,,0,1049611.9
2025-06-23 05:38:38.023527138,2065598271,42.064224,-123.703804,,,,,6.22,,,,-1,,,0,255012.73
2025-06-23 07:36:33.546730050,247244932,37.117027,-93.05386,4.0,2.0,130.0,2292.0,0.43,,,,-1,,,0,299328.95
2025-06-23 09:34:29.069932962,62713422,38.832844,-105.25742,4.0,2.0,215.0,2320.0,2.2,,,,-1,,,0,506245.34
2025-06-23 11:32:24.593135873,91285241,38.105423,-98.65902,2.0,1.0,36.0,1154.0,0.2771,,,,-1,,,0,47390.96
2025-06-23 13:30:20.116338785,231802142,29.347933,-97.118065,5.0,4.0,235.0,3711.0,27.4,,,,-1,,,0,868005.52
2025-06-23 15:28:15.639541697,2068015411,,,,0.0,,,1.0,,,,-1,,,0,140186.41
2025-06-23 17:26:11.162744609,2067615350,30.104641,-97.77677,4.0,3.0,209.0,1981.0,4791.6,,,,-1,,,0,413627.95
2025-06-23 19:24:06.685947520,2069348534,34.51222,-112.30859,,,,,6.68,,,,-1,,,0,194932.84
2025-06-23 21:22:02.209150432,2078658080,40.821835,-96.57625,,,,,8400.0,,,,-1,,,0,78258.12
2025-06-23 23:19:57.732353344,80063219,29.896124,-98.43462,,,,,1.42,,,,-1,,,0,172188.0
2025-06-24 01:17:53.255556256,352172,34.722557,-92.364655,2.0,2.0,52.0,1056.0,0.25,,,,-1,,,0,72960.5
2025-06-24 03:15:48.778759167,13845451,39.437565,-105.34926,4.0,3.0,234.0,3726.0,6.5,,,,-1,,,0,880809.55
2025-06-24 05:13:44.301962079,2069996726,35.894142,-97.6027,,0.0,,,5.0,,,,-1,,,0,121090.38
2025-06-24 07:11:39.825164991,7472840,33.47023,-112.29248,4.0,3.0,277.0,1909.0,7155.0,,,,-1,,,0,522733.38
2025-06-24 09:09:35.348367903,2067086361,47.12191,-122.38181,3.0,3.0,272.0,1506.0,,,,,-1,,,0,413414.83
2025-06-24 11:07:30.871570814,221012024,45.882454,-123.95536,3.0,3.0,697.0,2938.0,2.04,,,,-1,,,0,2024534.27
2025-06-24 13:05:26.394773726,7963346,33.645164,-112.089,3.0,2.0,284.0,1227.0,7196.0,,,,-1,,,0,353225.17
2025-06-24 15:03:21.917976638,2069183565,38.31886,-121.95112,4.0,4.0,290.0,3360.0,6608.052,,,,-1,,,0,943869.0
2025-06-24 17:01:17.441179549,2064401054,,,3.0,3.0,85.0,2636.0,0.87,,,,-1,,,0,251629.4
2025-06-24 18:59:12.964382461,2089284823,42.87496,-109.85442,,,,,0.81,,,,-1,,,0,1751835.44
2025-06-24 20:57:08.487585373,21797317,35.945625,-97.603745,4.0,3.0,87.0,2571.0,0.69,,,,-1,,,0,234695.0
2025-06-24 22:55:04.010788285,2071056684,36.40861,-95.7633,4.0,3.0,73.0,1960.0,0.8902,,,,-1,,,0,160372.0
2025-06-25 00:52:59.533991196,3683589,41.9208,-87.769875,5.0,3.0,,,3125.0,,,,-1,,,0,388941.6
2025-06-25 02:50:55.057194108,2065511388,,,2.0,2.0,38.0,980.0,,,,,-1,,,0,64690.49
2025-06-25 04:48:50.580397020,121209729,30.228525,-94.30091,,,,,5.0,,,,-1,,,0,204178.0
2025-06-25 06:46:46.103599932,2067601729,,,4.0,4.0,213.0,3580.0,9583.2,,,,-1,,,0,753368.94
2025-06-25 08:44:41.626802843,20424343,33.872265,-118.40267,3.0,3.0,1432.0,2304.0,2292.0,,,,-1,,,0,3888000.0
2025-06-25 10:42:37.150005755,52355519,33.87044,-118.251884,3.0,3.0,398.0,2006.0,2782.0,,,,-1,,,0,799874.61
2025-06-25 12:40:32.673208667,2065551236,29.810062,-95.27482,,0.0,,,0.4649,,,,-1,,,0,266982.99
2025-06-25 14:38:28.196411579,18987207,35.64132,-117.75059,2.0,1.0,128.0,924.0,1.1,,,,-1,,,0,165915.0
2025-06-25 16:36:23.719614490,53467905,39.242214,-121.03815,2.0,2.0,316.0,1417.0,0.28,,,,-1,,,0,438636.34
2025-06-25 18:34:19.242817402,20282821,34.66451,-118.18442,4.0,2.0,288.0,1554.0,6659.0,,,,-1,,,0,463675.05
2025-06-25 20:32:14.766020314,66804895,30.41864,-91.13398,2.0,2.0,148.0,1385.0,,,,,-1,,,0,202699.38
2025-06-25 22:30:10.289223226,2064121552,33.216496,-104.45919,,,,,5.29,,,,-1,,,0,715717.49
2025-06-26 00:28:05.812426137,2144439840,,,6.0,6.0,238.0,3750.0,7405.2,,,,-1,,,0,828600.68
2025-06-26 02:26:01.335629049,6721640,35.128944,-106.65624,4.0,1.0,184.0,1512.0,10454.4,,,,-1,,,0,286310.7
2025-06-26 04:23:56.858831961,28372775,29.90402,-95.63464,3.0,2.0,144.0,1718.0,6599.34,,,,-1,,,0,255643.13
2025-06-26 06:21:52.382034872,2067762937,,,,,,,8232.84,,,,-1,,,0,42408.99
2025-06-26 08:19:47.905237784,81675797,30.210518,-93.22811,3.0,2.0,164.0,1086.0,5000.688,,,,-1,,,0,182295.8
2025-06-26 10:17:43.428440696,2066672411,,,4.0,3.0,223.0,2284.0,0.57,,,,-1,,,0,514120.02
2025-06-26 12:15:38.951643608,112188956,41.164555,-111.988686,2.0,2.0,238.0,1995.0,6098.4,,,,-1,,,0,473925.43
2025-06-26 14:13:34.474846519,191217664,34.653004,-112.41263,,,,,3.88,,,,-1,,,0,344629.55
2025-06-26 16:11:29.998049431,115562703,37.578213,-106.15546,4.0,3.0,137.0,2434.0,0.26,,,,-1,,,0,334597.65
2025-06-26 18:09:25.521252343,2067481686,,,,,,,38.0,,,,-1,,,0,228078.0
2025-06-26 20:07:21.044455255,2076933453,33.610558,-116.43407,,0.0,,,2.5,,,,-1,,,0,158039.2
2025-06-26 22:05:16.567658166,78802111,31.122519,-97.91666,3.0,2.0,102.0,1466.0,9361.044,,,,-1,,,0,145158.99
2025-06-27 00:03:12.090861078,63551512,33.41102,-101.86939,3.0,2.0,105.0,1092.0,0.9856,,,,-1,,,0,129054.0
2025-06-27 02:01:07.614063990,2071616265,34.25016,-116.123375,,,,,5.0,,,,-1,,,0,52993.84
2025-06-27 03:59:03.137266902,2066972020,,,,0.0,,0.0,154.599,,,,-1,,,0,2055557.38
2025-06-27 05:56:58.660469813,18269776,39.500313,-121.32486,2.0,1.0,333.0,1000.0,16.0,,,,-1,,,0,329237.49
2025-06-27 07:54:54.183672725,2065612935,,,,0.0,,,5227.0,,,,-1,,,0,117999.9
2025-06-27 09:52:49.706875637,54139974,33.513638,-101.90688,4.0,3.0,130.0,3074.0,10877.0,,,,-1,,,0,402020.74
2025-06-27 11:50:45.230078549,89612553,29.727747,-98.46395,3.0,3.0,205.0,2656.0,8276.4,,,,-1,,,0,553899.12
2025-06-27 13:48:40.753281460,115936330,36.724186,-91.85319,3.0,2.0,28.0,4940.0,0.69,,,,-1,,,0,166810.4
2025-06-27 15:46:36.276484372,2075759616,41.849052,-87.680984,7.0,5.0,,,2613.6,,,,-1,,,0,519374.9
2025-06-27 17:44:31.799687284,53915185,45.519802,-122.58882,4.0,1.0,223.0,2407.0,3484.8,,,,-1,,,0,538369.43
2025-06-27 19:42:27.322890196,2065589434,,,3.0,2.0,299.0,1574.0,7734.0,,,,-1,,,0,470095.75
2025-06-27 21:40:22.846093107,2064239859,33.063606,-117.30433,5.0,6.0,343.0,4430.0,,,,,-1,,,0,1525342.0
2025-06-27 23:38:18.369296019,124641623,39.88514,-105.76069,1.0,1.0,1106.0,533.0,,,,,-1,,,0,798764.48
2025-06-28 01:36:13.892498931,2076712412,29.355223,-95.329445,,0.0,,,1.87,,,,-1,,,0,223432.78
2025-06-28 03:34:09.415701842,2066676214,,,3.0,3.0,216.0,2402.0,1306.8,,,,-1,,,0,520030.74
2025-06-28 05:32:04.938904754,109857107,38.973026,-94.27122,5.0,5.0,141.0,3040.0,8370.0,,,,-1,,,0,432925.47
2025-06-28 07:30:00.462107666,2065888441,40.400043,-111.79707,3.0,3.0,250.0,1581.0,1306.8,,,,-1,,,0,402528.86
2025-06-28 09:27:55.985310578,2064110761,34.564304,-92.42941,3.0,2.0,138.0,1523.0,,,,,-1,,,0,210883.32
2025-06-28 11:25:51.508513489,2106541411,48.02409,-118.14986,,,,,14.94,,,,-1,,,0,298346.5
2025-06-28 13:23:47.031716401,2066845352,,,3.0,2.0,110.0,1544.0,4.31,,,,-1,,,0,173880.35
2025-06-28 15:21:42.554919313,29324674,30.258104,-97.79056,2.0,2.0,488.0,942.0,2874.96,,,,-1,,,0,452668.0
2025-06-28 17:19:38.078122225,86027209,34.667713,-99.3241,5.0,3.0,97.0,2773.0,0.4435,,,,-1,,,0,286217.91
2025-06-28 19:17:33.601325136,119094890,41.872776,-87.62941,2.0,2.0,279.0,1700.0,,,,,-1,,,0,479392.18
2025-06-28 21:15:29.124528048,104047850,35.137016,-114.5115,,0.0,,,10454.4,,,,-1,,,0,121059.82
2025-06-28 23:13:24.647730960,104069391,35.15262,-114.563194,,0.0,,,0.29,,,,-1,,,0,72376.84
2025-06-29 01:11:20.170933872,2064154764,,,16.0,15.0,652.0,5674.0,0.4255,,,,-1,,,0,3425369.95
2025-06-29 03:09:15.694136783,317325156,30.846123,-95.40723,3.0,2.0,45.0,3328.0,,,,,-1,,,0,167166.0
2025-06-29 05:07:11.217339695,16651854,33.11169,-117.32201,6.0,5.0,1312.0,4569.0,,,,,-1,,,0,5015855.04
2025-06-29 07:05:06.740542607,2085536563,38.6213,-121.0676,3.0,3.0,401.0,1784.0,,,,,-1,,,0,832550.45
2025-06-29 09:03:02.263745519,2067746934,30.054792,-95.35827,3.0,3.0,131.0,2100.0,4000.0,,,,-1,,,0,278653.55
2025-06-29 11:00:57.786948430,4687331,41.75543,-88.37685,4.0,4.0,173.0,2135.0,0.2675,,,,-1,,,0,380066.15
2025-06-29 12:58:53.310151342,2068408719,41.437153,-88.22679,3.0,2.0,227.0,1663.0,0.2992,,,,-1,,,0,384761.66
2025-06-29 14:56:48.833354254,2065769232,,,4.0,4.0,219.0,3000.0,35.94,,,,-1,,,0,651423.88
2025-06-29 16:54:44.356557165,249436418,35.24486,-106.75249,,,,,1.49,,,,-1,,,0,50267.0
2025-06-29 18:52:39.879760077,2067162103,,,0.0,0.0,,,12.53,,,,-1,,,0,301436.6
2025-06-29 20:50:35.402962989,2078233742,39.36662,-104.7978,4.0,2.0,328.0,1800.0,,,,,-1,,,0,646638.96
2025-06-29 22:48:30.926165901,86010200,36.586987,-94.76698,4.0,4.0,171.0,4500.0,0.4304,,,,-1,,,0,750803.94
2025-06-30 00:46:26.449368812,19891402,34.09682,-118.811195,,,,,1.9578,,,,-1,,,0,1897049.0
2025-06-30 02:44:21.972571724,109885348,39.075188,-94.57203,3.0,3.0,299.0,2300.0,5225.0,,,,-1,,,0,675506.37
2025-06-30 04:42:17.495774636,2068687124,34.838146,-102.38438,,,,,8712.0,,,,-1,,,0,674489.04
2025-06-30 06:40:13.018977548,331496456,38.974274,-94.98411,4.0,3.0,227.0,2173.0,8961.0,,,,-1,,,0,494573.31
2025-06-30 08:38:08.542180459,299590780,29.404787,-98.728966,,,,,20.0,,,,-1,,,0,1545266.65
2025-06-30 10:36:04.065383371,317194996,29.33919,-89.41407,18.0,9.0,33.0,6750.0,,,,,-1,,,0,374265.8
2025-06-30 12:33:59.588586283,52281690,32.19807,-94.99863,,,,,56.393,,,,-1,,,0,481379.36
2025-06-30 14:31:55.111789195,80064513,29.920198,-98.33365,,0.0,,,1.13,,,,-1,,,0,238677.0
2025-06-30 16:29:50.634992106,2066370381,,,,0.0,,,3.01,,,,-1,,,0,139217.93
2025-06-30 18:27:46.158195018,231826712,30.935804,-97.03366,3.0,2.0,247.0,1815.0,14.568,,,,-1,,,0,441666.48
2025-06-30 20:25:41.681397930,66434343,39.19306,-94.519356,3.0,2.0,108.0,2160.0,2.5,,,,-1,,,0,269167.18
2025-06-30 22:23:37.204600842,188203121,38.83485,-121.273994,4.0,3.0,306.0,2932.0,7183.044,,,,-1,,,0,876854.65
2025-07-01 00:21:32.727803753,20383032,33.973045,-118.404236,2.0,2.0,929.0,1398.0,6554.0,,,,-1,,,0,1416258.97
2025-07-01 02:19:28.251006665,2066402757,41.129444,-96.084175,,,,,,,,,-1,,,0,70378.47
2025-07-01 04:17:23.774209577,48363251,42.340794,-122.838036,3.0,2.0,203.0,1476.0,1307.0,,,,-1,,,0,312736.0
2025-07-01 06:15:19.297412489,250465069,33.56153,-97.83197,2.0,1.0,47.0,1260.0,8842.68,,,,-1,,,0,63367.0
2025-07-01 08:13:14.820615400,231893927,32.852398,-98.42559,,,,,0.637,,,,-1,,,0,132314.8
2025-07-01 10:11:10.343818312,2086426079,33.771206,-111.90788,,,,,4.37,,,,-1,,,0,583801.0
2025-07-01 12:09:05.867021224,122537234,40.370968,-111.88201,6.0,4.0,241.0,3939.0,0.51,,,,-1,,,0,965430.5
2025-07-01 14:07:01.390224135,2103028009,,,,,9.0,65652.0,1.5,,,,-1,,,0,1351303.0
2025-07-01 16:04:56.913427047,133775134,34.40054,-110.04668,3.0,2.0,219.0,2048.0,1.5525,,,,-1,,,0,466976.05
2025-07-01 18:02:52.436629959,2066407620,41.823,-88.2756,2.0,3.0,215.0,1603.0,1512.0,,,,-1,,,0,352589.66
