timestamps,property_id,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,broker_id,year_build,total_num_units,listing_age,agent_name,agent_phone,is_owned_by_zillow,pred_price
2025-06-18 12:44:58.226709397,2066816390,30.086954,-95.59535,3.0,2.0,216.0,1777.0,,,,,-1,,,0,370293.6
2025-06-18 12:58:03.760601709,2065396703,39.170624,-119.71871,3.0,3.0,252.0,1305.0,2613.6,,,,-1,,,0,393945.48
2025-06-18 13:11:09.294494022,2081827758,33.1723,-96.5156,3.0,2.0,216.0,1602.0,,,,,-1,,,0,341195.52
2025-06-18 13:24:14.828386334,2076860089,,,,,,,15.0,,,,-1,,,0,248655.5
2025-06-18 13:37:20.362278646,18963687,35.131725,-117.9739,2.0,1.0,234.0,960.0,7405.0,,,,-1,,,0,285834.98
2025-06-18 13:50:25.896170959,2065723524,31.489449,-110.23966,,,,,0.51,,,,-1,,,0,133276.3
2025-06-18 14:03:31.430063271,53848198,45.47854,-122.40207,3.0,2.0,326.0,1315.0,5662.8,,,,-1,,,0,435010.57
2025-06-18 14:16:36.963955583,13891651,40.373596,-105.093376,3.0,2.0,328.0,1216.0,6969.6,,,,-1,,,0,401631.97
2025-06-18 14:29:42.497847896,217001557,34.213425,-92.02693,,0.0,,,9147.6,,,,-1,,,0,82546.1
2025-06-18 14:42:48.031740208,2064220836,,,,0.0,,,20.02,,,,-1,,,0,233870.48
2025-06-18 14:55:53.565632520,126825625,39.832058,-93.12043,3.0,2.0,123.0,1536.0,5.0,,,,-1,,,0,198563.95
2025-06-18 15:08:59.099524833,337107094,33.40264,-96.591446,4.0,4.0,227.0,3031.0,8755.56,,,,-1,,,0,674752.12
2025-06-18 15:22:04.633417145,13517110,39.620697,-106.65399,5.0,6.0,769.0,5457.0,2.22,,,,-1,,,0,3359415.0
2025-06-18 15:35:10.167309458,2076554883,29.82336,-95.33178,,0.0,,,8751.204,,,,-1,,,0,142292.78
2025-06-18 15:48:15.701201770,328533224,45.60524,-122.43026,3.0,4.0,322.0,3434.0,7405.2,,,,-1,,,0,994301.52
2025-06-18 16:01:21.235094082,2077389689,30.534744,-97.90606,4.0,4.0,248.0,3612.0,,,,,-1,,,0,885709.8
2025-06-18 16:14:26.768986395,2076623060,,,,0.0,,,10.0092,,,,-1,,,0,294053.7
2025-06-18 16:27:32.302878707,2070231773,,,4.0,3.0,194.0,2000.0,4617.36,,,,-1,,,0,381301.99
2025-06-18 16:40:37.836771019,2065703205,40.485447,-104.87313,4.0,3.0,221.0,2242.0,,,,,-1,,,0,504890.34
2025-06-18 16:53:43.370663332,19422473,38.16707,-122.26252,3.0,3.0,368.0,1941.0,8041.176,,,,-1,,,0,712191.97
2025-06-18 17:06:48.904555644,112366398,34.705624,-112.25166,4.0,3.0,453.0,2536.0,14.12,,,,-1,,,0,1055926.92
2025-06-18 17:19:54.438447956,13271092,39.787434,-104.81312,5.0,4.0,214.0,2562.0,6000.0,,,,-1,,,0,616832.86
2025-06-18 17:32:59.972340269,2064107664,36.259617,-94.192535,4.0,3.0,152.0,2065.0,,,,,-1,,,0,327330.97
2025-06-18 17:46:05.506232581,2065611724,47.6445,-121.895386,4.0,3.0,370.0,3336.0,9221.652,,,,-1,,,0,1136386.41
2025-06-18 17:59:11.040124893,99426165,34.853752,-92.40715,2.0,3.0,117.0,1448.0,1306.8,,,,-1,,,0,237299.74
2025-06-18 18:12:16.574017206,2071646977,30.15014,-95.675354,5.0,5.0,186.0,4639.0,,,,,-1,,,0,911874.68
2025-06-18 18:25:22.107909518,2067838087,42.782864,-112.21321,6.0,3.0,170.0,2965.0,,,,,-1,,,0,531573.68
2025-06-18 18:38:27.641801831,19310796,36.58661,-121.904625,3.0,4.0,595.0,2605.0,6969.6,,,,-1,,,0,1546859.01
2025-06-18 18:51:33.175694143,2065630137,29.818554,-97.934456,4.0,2.0,215.0,1717.0,6795.36,,,,-1,,,0,362918.45
2025-06-18 19:04:38.709586455,26549374,29.693548,-98.11782,2.0,1.0,350.0,795.0,7649.136,,,,-1,,,0,329344.0
2025-06-18 19:17:44.243478768,15969060,41.74098,-122.51334,3.0,2.0,162.0,1536.0,1.36,,,,-1,,,0,405493.17
2025-06-18 19:30:49.777371080,2072063068,38.50567,-90.46241,4.0,3.0,176.0,2940.0,,,,,-1,,,0,512636.7
2025-06-18 19:43:55.311263392,20105721,34.31673,-118.47429,3.0,2.0,484.0,2269.0,0.253,,,,-1,,,0,1039196.8
2025-06-18 19:57:00.845155705,49211124,47.200214,-122.42407,2.0,1.0,526.0,720.0,5998.212,,,,-1,,,0,483876.72
2025-06-18 20:10:06.379048017,250257817,21.29634,-157.85344,0.0,1.0,1684.0,368.0,,,,,-1,,,0,1651725.2
2025-06-18 20:23:11.912940329,28571980,30.285868,-94.204865,3.0,2.0,160.0,1427.0,0.44,,,,-1,,,0,229290.42
2025-06-18 20:36:17.446832642,6954348,36.196682,-115.228355,2.0,2.0,295.0,1098.0,3920.0,,,,-1,,,0,338638.11
2025-06-18 20:49:22.980724954,2068562380,,,,,,,0.76,,,,-1,,,0,204953.91
2025-06-18 21:02:28.514617266,18191625,33.5369,-117.11587,5.0,3.0,243.0,2670.0,9148.0,,,,-1,,,0,665151.72
2025-06-18 21:15:34.048509579,2064135883,34.16857,-116.03099,,,,,0.4591,,,,-1,,,0,77880.99
2025-06-18 21:28:39.582401891,153341038,37.274124,-121.959946,10.0,,616.0,3244.0,,,,,-1,,,0,2179411.1
2025-06-18 21:41:45.116294203,105591376,39.004726,-87.746475,3.0,2.0,32.0,1088.0,5331.0,,,,-1,,,0,60557.99
2025-06-18 21:54:50.650186516,15982405,41.723885,-122.648605,3.0,2.0,140.0,1991.0,0.5058,,,,-1,,,0,449739.34
2025-06-18 22:07:56.184078828,2067941076,30.63846,-97.70435,4.0,3.0,269.0,2381.0,,,,,-1,,,0,644402.93
2025-06-18 22:21:01.717971141,53121705,33.09655,-96.77889,5.0,4.0,178.0,3917.0,8276.4,,,,-1,,,0,726015.5
2025-06-18 22:34:07.251863453,2085855556,35.268845,-95.53679,,,,,0.78,,,,-1,,,0,252178.7
2025-06-18 22:47:12.785755765,2067678836,,,,,,,124.44,,,,-1,,,0,1329843.88
2025-06-18 23:00:18.319648078,14012144,38.306793,-104.63327,3.0,2.0,127.0,2872.0,7797.24,,,,-1,,,0,691311.86
2025-06-18 23:13:23.853540390,23319617,45.729855,-122.608444,3.0,1.0,452.0,1440.0,5.0,,,,-1,,,0,664593.16
2025-06-18 23:26:29.387432702,2066524102,47.61962,-122.20326,2.0,2.0,956.0,992.0,,,,,-1,,,0,1141146.38
2025-06-18 23:39:34.921325015,2067226367,,,,,,,2.85,,,,-1,,,0,116387.87
2025-06-18 23:52:40.455217327,2070477126,,,,,,,25.5,,,,-1,,,0,462427.64
2025-06-19 00:05:45.989109639,2067834777,35.110268,-114.2329,,0.0,,,1.13,,,,-1,,,0,106993.0
2025-06-19 00:18:51.523001952,79950863,32.915688,-97.2901,4.0,4.0,138.0,3260.0,6098.4,,,,-1,,,0,478809.92
2025-06-19 00:31:57.056894264,27568212,29.558714,-95.57973,4.0,2.0,149.0,2501.0,8359.164,,,,-1,,,0,355718.54
2025-06-19 00:45:02.590786576,2065526112,,,,,,0.0,20.0,,,,-1,,,0,607640.9
2025-06-19 00:58:08.124678889,66995366,32.202774,-95.22685,4.0,4.0,206.0,3629.0,10.161,,,,-1,,,0,726246.85
2025-06-19 01:11:13.658571201,2071185968,38.72411,-95.102974,,,,,20.0,,,,-1,,,0,345095.38
2025-06-19 01:24:19.192463513,73837567,29.951542,-90.103455,5.0,4.0,240.0,2319.0,,,,,-1,,,0,559737.14
2025-06-19 01:37:24.726355826,305343386,29.872635,-95.42091,3.0,4.0,128.0,2559.0,4072.86,,,,-1,,,0,346552.11
2025-06-19 01:50:30.260248138,2064163192,30.049578,-98.3886,,,,,0.27,,,,-1,,,0,117250.99
2025-06-19 02:03:35.794140451,118315251,41.893593,-88.195045,,,,,1.0,,,,-1,,,0,116046.99
2025-06-19 02:16:41.328032763,67451514,39.43944,-104.71719,6.0,6.0,301.0,5629.0,0.561,,,,-1,,,0,2121037.85
2025-06-19 02:29:46.861925075,5310379,40.555775,-89.628456,3.0,2.0,59.0,1392.0,3750.0,,,,-1,,,0,115930.99
2025-06-19 02:42:52.395817388,2076487488,,,,,,,87.0,,,,-1,,,0,1302630.0
2025-06-19 02:55:57.929709700,62909307,39.523846,-107.32794,2.0,2.0,497.0,904.0,,,,,-1,,,0,441131.0
2025-06-19 03:09:03.463602012,582838,21.34409,-157.87141,4.0,2.0,743.0,1425.0,4792.0,,,,-1,,,0,1176106.29
2025-06-19 03:22:08.997494325,17110013,32.639416,-117.0603,3.0,3.0,457.0,2722.0,0.275,,,,-1,,,0,1196686.27
2025-06-19 03:35:14.531386637,2064226632,,,3.0,4.0,180.0,2300.0,6050.484,,,,-1,,,0,421187.51
2025-06-19 03:48:20.065278949,13244785,39.943214,-105.152435,3.0,3.0,351.0,2391.0,0.29,,,,-1,,,0,840084.43
2025-06-19 04:01:25.599171262,2064156958,38.473194,-90.63888,3.0,2.0,237.0,1069.0,,,,,-1,,,0,269397.42
2025-06-19 04:14:31.133063574,251241078,44.52552,-121.20156,3.0,2.0,274.0,1422.0,7405.0,,,,-1,,,0,397011.92
2025-06-19 04:27:36.666955886,2068956461,,,,,,,36.0,,,,-1,,,0,246409.38
2025-06-19 04:40:42.200848199,2067025157,32.182175,-107.74978,,,,,19.64,,,,-1,,,0,416312.26
2025-06-19 04:53:47.734740511,2067614087,32.098633,-95.80806,4.0,2.0,109.0,2280.0,1.3,,,,-1,,,0,242476.25
2025-06-19 05:06:53.268632824,104057298,35.09825,-114.59337,,0.0,,,1.05,,,,-1,,,0,129595.84
2025-06-19 05:19:58.802525136,2064176393,36.115833,-95.897415,2.0,1.0,62.0,1041.0,5009.4,,,,-1,,,0,172371.37
2025-06-19 05:33:04.336417448,91133748,38.877373,-99.29404,4.0,2.0,119.0,1927.0,8239.0,,,,-1,,,0,236764.73
2025-06-19 05:46:09.870309761,17506759,34.164463,-115.81869,2.0,2.0,366.0,1008.0,5.0,,,,-1,,,0,382032.0
2025-06-19 05:59:15.404202073,229368180,29.786963,-89.77326,,,,,3484.8,,,,-1,,,0,159414.3
2025-06-19 06:12:20.938094385,109561511,33.84588,-113.92192,,,,,1.11,,,,-1,,,0,207340.84
2025-06-19 06:25:26.471986698,2068452684,29.726652,-98.15788,4.0,3.0,227.0,2504.0,5967.72,,,,-1,,,0,552140.97
2025-06-19 06:38:32.005879010,74540170,35.365616,-94.40185,3.0,1.0,121.0,1234.0,,,,,-1,,,0,153362.0
2025-06-19 06:51:37.539771322,2067780677,35.517296,-97.98479,4.0,3.0,139.0,2213.0,,,,,-1,,,0,327102.15
2025-06-19 07:04:43.073663635,2066971242,,,4.0,3.0,286.0,2630.0,6473.0,,,,-1,,,0,737395.98
2025-06-19 07:17:48.607555947,2066970292,35.971004,-94.29041,,,,,16.58,,,,-1,,,0,239226.21
2025-06-19 07:30:54.141448259,2085724667,33.223484,-96.92887,4.0,2.0,228.0,2299.0,,,,,-1,,,0,534421.06
2025-06-19 07:43:59.675340572,2067857069,28.986198,-96.639046,,0.0,,,1.15,,,,-1,,,0,218354.9
2025-06-19 07:57:05.209232884,5352265,41.61273,-88.20129,,,,,0.45,,,,-1,,,0,116621.0
2025-06-19 08:10:10.743125196,2065486251,38.73293,-89.29201,2.0,2.0,93.0,960.0,0.98,,,,-1,,,0,106526.19
2025-06-19 08:23:16.277017509,2066675163,47.350517,-122.28318,3.0,3.0,338.0,2345.0,,,,,-1,,,0,768654.39
2025-06-19 08:36:21.810909821,28850764,27.726833,-97.40153,3.0,1.0,124.0,1244.0,7840.8,,,,-1,,,0,183014.72
2025-06-19 08:49:27.344802134,2077063108,34.373264,-119.05751,3.0,3.0,386.0,2625.0,0.4592,,,,-1,,,0,1233116.37
2025-06-19 09:02:32.878694446,2067453491,,,,,,,101.0,,,,-1,,,0,1356547.38
2025-06-19 09:15:38.412586758,48890819,47.285744,-122.26671,3.0,1.0,427.0,1100.0,0.4408,,,,-1,,,0,469087.47
2025-06-19 09:28:43.946479071,168905483,29.451681,-98.492424,5.0,2.0,155.0,3375.0,9583.2,,,,-1,,,0,456793.74
2025-06-19 09:41:49.480371383,2065415144,,,,,,,1.26,,,,-1,,,0,110247.88
2025-06-19 09:54:55.014263695,29255396,32.864494,-97.27957,3.0,2.0,161.0,1844.0,5227.2,,,,-1,,,0,305468.73
2025-06-19 10:08:00.548156008,203462644,32.472557,-99.858665,3.0,2.0,101.0,1456.0,0.498,,,,-1,,,0,164602.08
2025-06-19 10:21:06.082048320,115668251,41.32697,-88.69984,3.0,1.0,120.0,1070.0,4356.0,,,,-1,,,0,133058.49
2025-06-19 10:34:11.615940632,203896396,35.0511,-92.46871,4.0,2.0,170.0,2222.0,,,,,-1,,,0,343503.29
2025-06-19 10:47:17.149832945,8723581,34.638447,-112.49432,3.0,3.0,305.0,4337.0,2.65,,,,-1,,,0,1257262.29
2025-06-19 11:00:22.683725257,15093191,37.77785,-122.50359,3.0,2.0,,0.0,3001.284,,,,-1,,,0,871988.84
2025-06-19 11:13:28.217617569,2072103934,33.478786,-117.18187,,,,,4.46,,,,-1,,,0,294137.6
2025-06-19 11:26:33.751509882,2067379676,36.3538,-105.63788,,,,,2.0,,,,-1,,,0,81155.99
2025-06-19 11:39:39.285402194,2066461501,34.63218,-117.8887,,,,,2.56,,,,-1,,,0,81916.42
2025-06-19 11:52:44.819294507,2067867515,40.410374,-111.911194,3.0,3.0,212.0,2310.0,1306.8,,,,-1,,,0,638917.42
2025-06-19 12:05:50.353186819,2067850499,39.61089,-119.835365,3.0,2.0,274.0,1950.0,7405.2,,,,-1,,,0,540002.79
2025-06-19 12:18:55.887079131,16983615,32.802147,-117.00927,2.0,1.0,413.0,1041.0,,,,,-1,,,0,470707.99
2025-06-19 12:32:01.420971444,336940650,32.68074,-97.63265,4.0,4.0,281.0,3899.0,0.752,,,,-1,,,0,1007631.68
2025-06-19 12:45:06.954863756,2066364190,33.20233,-97.76842,,,,,41.929,,,,-1,,,0,274794.65
2025-06-19 12:58:12.488756068,66867149,35.994904,-115.12054,1.0,1.0,401.0,660.0,,,,,-1,,,0,318579.9
2025-06-19 13:11:18.022648381,244090444,43.499454,-114.30016,,,,,1.01,,,,-1,,,0,173628.32
2025-06-19 13:24:23.556540693,58681739,33.59781,-112.335655,4.0,2.0,197.0,2252.0,6720.0,,,,-1,,,0,445934.36
2025-06-19 13:37:29.090433005,2067613122,30.24134,-92.18378,4.0,2.0,130.0,1786.0,5998.212,,,,-1,,,0,246948.86
2025-06-19 13:50:34.624325318,12852139,40.672867,-111.82592,2.0,2.0,327.0,1175.0,435.6,,,,-1,,,0,1551389.97
2025-06-19 14:03:40.158217630,25396641,33.869076,-117.78167,4.0,3.0,488.0,2453.0,6000.0,,,,-1,,,0,1036159.52
2025-06-19 14:16:45.692109942,15820259,38.471794,-123.00236,2.0,1.0,658.0,758.0,0.2755,,,,-1,,,0,764475.0
2025-06-19 14:29:51.226002255,2066471348,,,4.0,5.0,300.0,2448.0,1742.4,,,,-1,,,0,738959.03
2025-06-19 14:42:56.759894567,2067728112,29.62188,-95.29824,3.0,2.0,209.0,1207.0,5080.0,,,,-1,,,0,246048.78
2025-06-19 14:56:02.293786879,2067089666,29.525587,-98.59799,3.0,3.0,266.0,1668.0,2613.6,,,,-1,,,0,462701.97
2025-06-19 15:09:07.827679192,111343484,33.402466,-104.57436,3.0,2.0,154.0,1888.0,0.3229,,,,-1,,,0,938826.21
2025-06-19 15:22:13.361571504,2076918475,,,,,,,37.41,,,,-1,,,0,355379.5
2025-06-19 15:35:18.895463817,2066688913,41.198627,-96.24291,,,,,0.351,,,,-1,,,0,68680.81
2025-06-19 15:48:24.429356129,2066603284,,,3.0,3.0,236.0,2296.0,1306.8,,,,-1,,,0,533861.19
2025-06-19 16:01:29.963248441,2064227210,45.979866,-123.93474,0.0,1.0,565.0,405.0,,,,,-1,,,0,594656.47
2025-06-19 16:14:35.497140754,58651770,39.842266,-105.04882,3.0,2.0,289.0,1106.0,,,,,-1,,,0,357385.46
2025-06-19 16:27:41.031033066,61818393,33.213448,-111.5135,3.0,2.0,365.0,1753.0,1.259,,,,-1,,,0,629730.09
2025-06-19 16:40:46.564925378,2067013064,29.424553,-95.45728,4.0,4.0,139.0,2949.0,,,,,-1,,,0,423327.16
2025-06-19 16:53:52.098817691,107171814,41.612625,-96.5462,3.0,2.0,143.0,1667.0,0.32,,,,-1,,,0,226104.31
2025-06-19 17:06:57.632710003,27655923,29.304073,-94.78175,4.0,4.0,209.0,3750.0,3776.652,,,,-1,,,0,812421.73
2025-06-19 17:20:03.166602315,28424676,29.640875,-95.50388,2.0,1.0,56.0,966.0,4.5457,,,,-1,,,0,226503.8
2025-06-19 17:33:08.700494628,2065566564,,,,,,,25.0,,,,-1,,,0,205132.9
2025-06-19 17:46:14.234386940,8758360,34.736526,-112.44451,2.0,2.0,194.0,1284.0,0.89,,,,-1,,,0,257604.02
2025-06-19 17:59:19.768279252,2065884709,45.470516,-122.466576,3.0,3.0,294.0,1681.0,,,,,-1,,,0,496696.65
2025-06-19 18:12:25.302171565,2069588203,,,,,,,2.5,,,,-1,,,0,157287.69
2025-06-19 18:25:30.836063877,2072398111,32.25891,-110.9458,2.0,1.0,223.0,626.0,871.2,,,,-1,,,0,235097.98
2025-06-19 18:38:36.369956190,2068007565,,,5.0,4.0,166.0,4270.0,0.3309,,,,-1,,,0,670181.75
2025-06-19 18:51:41.903848502,26458143,29.46749,-98.6548,3.0,2.0,137.0,1399.0,9147.6,,,,-1,,,0,244025.73
2025-06-19 19:04:47.437740814,23560873,47.79768,-117.33497,5.0,4.0,181.0,4800.0,1.0,,,,-1,,,0,869572.04
2025-06-19 19:17:52.971633127,308697,34.74984,-92.30794,2.0,1.0,217.0,1237.0,6969.6,,,,-1,,,0,268332.36
2025-06-19 19:30:58.505525439,59201903,34.132652,-117.21278,2.0,1.0,213.0,891.0,891.0,,,,-1,,,0,366947.44
2025-06-19 19:44:04.039417751,2064291680,33.239952,-111.59362,3.0,3.0,313.0,2440.0,7450.0,,,,-1,,,0,736665.16
2025-06-19 19:57:09.573310064,248830811,32.874256,-96.73413,3.0,3.0,363.0,1781.0,2265.12,,,,-1,,,0,649163.08
2025-06-19 20:10:15.107202376,89457557,33.358006,-112.112885,4.0,4.0,205.0,2719.0,7808.0,,,,-1,,,0,576254.13
2025-06-19 20:23:20.641094688,2065615653,35.636932,-97.66023,3.0,2.0,200.0,1750.0,,,,,-1,,,0,346140.19
2025-06-19 20:36:26.174987001,2077422880,41.92421,-87.68974,,,,,0.27,,,,-1,,,0,97341.08
2025-06-19 20:49:31.708879313,305360900,36.509647,-116.52262,,,,0.0,26.63,,,,-1,,,0,352796.25
2025-06-19 21:02:37.242771625,2067273952,34.866104,-92.113396,,,92.0,4778.0,0.38,,,,-1,,,0,346702.2
2025-06-19 21:15:42.776663938,17955954,33.975307,-116.972015,3.0,2.0,333.0,1948.0,0.33,,,,-1,,,0,626755.65
2025-06-19 21:28:48.310556250,2064702512,30.91606,-95.277596,,0.0,,,5998.212,,,,-1,,,0,202957.51
2025-06-19 21:41:53.844448562,194537138,30.04265,-93.25248,,,,,4.86,,,,-1,,,0,221350.51
2025-06-19 21:54:59.378340875,48666042,47.339497,-122.02669,4.0,3.0,437.0,3020.0,1.097,,,,-1,,,0,1249553.2
2025-06-19 22:08:04.912233187,101342883,41.882275,-87.625694,1.0,1.0,282.0,850.0,,,,,-1,,,0,249438.03
2025-06-19 22:21:10.446125500,2080386454,,,,,,,1.2822,,,,-1,,,0,118586.0
2025-06-19 22:34:15.980017812,2067456172,34.653355,-117.472466,,,,,40.0,,,,-1,,,0,410798.63
2025-06-19 22:47:21.513910124,13297219,39.776978,-105.02619,3.0,2.0,583.0,1028.0,7500.0,,,,-1,,,0,806100.12
2025-06-19 23:00:27.047802437,17089583,32.70668,-117.06607,3.0,3.0,517.0,1352.0,,,,,-1,,,0,729820.88
2025-06-19 23:13:32.581694749,23315459,45.71876,-122.71676,4.0,3.0,273.0,2336.0,0.57,,,,-1,,,0,595234.82
2025-06-19 23:26:38.115587061,2096958538,38.070732,-92.773285,3.0,2.0,245.0,1622.0,,,,,-1,,,0,440530.81
2025-06-19 23:39:43.649479374,2064171127,40.161438,-111.61977,,,,,0.56,,,,-1,,,0,98337.96
2025-06-19 23:52:49.183371686,2064188549,30.449286,-97.775345,,0.0,335.0,1936.0,0.278,,,,-1,,,0,616429.34
2025-06-20 00:05:54.717263998,2064149534,30.212717,-95.731,4.0,2.0,197.0,1732.0,6201.0,,,,-1,,,0,344047.63
2025-06-20 00:19:00.251156311,2081822140,27.979189,-97.77353,,0.0,,,3.02,,,,-1,,,0,335512.42
2025-06-20 00:32:05.785048623,2067885861,26.875206,-99.299126,,,,,2.73,,,,-1,,,0,221911.03
2025-06-20 00:45:11.318940935,2135582556,41.699665,-87.62773,6.0,2.0,,,5000.0,,,,-1,,,0,202370.48
2025-06-20 00:58:16.852833248,53033665,44.901665,-123.06336,3.0,2.0,279.0,1502.0,8276.4,,,,-1,,,0,404856.49
2025-06-20 01:11:22.386725560,113237470,29.47116,-94.595795,4.0,3.0,483.0,1530.0,5601.816,,,,-1,,,0,698828.99
2025-06-20 01:24:27.920617873,2069211033,32.988228,-96.90979,2.0,2.0,272.0,1250.0,,,,,-1,,,0,342940.17
2025-06-20 01:37:33.454510185,2064133979,,,4.0,3.0,144.0,1833.0,8712.0,,,,-1,,,0,298667.01
2025-06-20 01:50:38.988402497,2105682107,,,,,,,67.31,,,,-1,,,0,394248.6
2025-06-20 02:03:44.522294810,72210232,21.341682,-158.1188,3.0,2.0,686.0,1427.0,,,,,-1,,,0,1054006.65
2025-06-20 02:16:50.056187122,62591516,29.88377,-95.67277,3.0,2.0,145.0,2193.0,6873.768,,,,-1,,,0,308176.48
2025-06-20 02:29:55.590079434,20029876,34.13674,-118.393715,3.0,4.0,1036.0,2364.0,6337.0,,,,-1,,,0,3741660.0
2025-06-20 02:43:01.123971747,97406477,37.36957,-120.60256,,,,,1.17,,,,-1,,,0,1759218.88
2025-06-20 02:56:06.657864059,2068035470,,,,,,,1.14,,,,-1,,,0,116460.82
2025-06-20 03:09:12.191756371,2070946324,35.2761,-106.71827,,,,,1.0,,,,-1,,,0,74149.44
2025-06-20 03:22:17.725648684,2068542524,,,3.0,4.0,260.0,2035.0,1418.0,,,,-1,,,0,522219.85
2025-06-20 03:35:23.259540996,2067409078,33.446156,-112.53115,3.0,2.0,228.0,1468.0,6011.28,,,,-1,,,0,346307.94
2025-06-20 03:48:28.793433308,5429313,41.620327,-87.95922,3.0,2.0,135.0,2800.0,0.3,,,,-1,,,0,347438.29
2025-06-20 04:01:34.327325621,12009130,41.3259,-111.99726,4.0,2.0,258.0,2320.0,0.99,,,,-1,,,0,583059.59
2025-06-20 04:14:39.861217933,80520434,29.766022,-95.40225,2.0,3.0,239.0,1335.0,,,,,-1,,,0,335081.46
2025-06-20 04:27:45.395110245,2095546088,29.933233,-95.07474,,0.0,,,0.59,,,,-1,,,0,380434.03
2025-06-20 04:40:50.929002558,74521655,61.605377,-149.34395,3.0,2.0,175.0,1909.0,0.93,,,,-1,,,0,335671.16
2025-06-20 04:53:56.462894870,2124414395,35.078598,-120.54259,,,,,22.86,,,,-1,,,0,1123020.0
2025-06-20 05:07:01.996787183,2065737166,40.123608,-111.592316,6.0,6.0,266.0,7459.0,1.0,,,,-1,,,0,1642722.75
2025-06-20 05:20:07.530679495,80930453,43.662045,-121.50081,3.0,2.0,280.0,1350.0,4792.0,,,,-1,,,0,385251.01
2025-06-20 05:33:13.064571807,2075234226,31.409101,-110.143776,,,,,2.36,,,,-1,,,0,164350.49
2025-06-20 05:46:18.598464120,125064195,47.39799,-120.268005,3.0,2.0,301.0,1774.0,7405.2,,,,-1,,,0,1880752.42
2025-06-20 05:59:24.132356432,13288510,39.74485,-104.91718,3.0,2.0,416.0,2524.0,6200.0,,,,-1,,,0,968954.98
2025-06-20 06:12:29.666248744,76098878,36.206516,-93.1244,3.0,2.0,130.0,1456.0,0.45,,,,-1,,,0,205138.98
2025-06-20 06:25:35.200141057,113455827,35.646347,-106.3383,2.0,2.0,172.0,1470.0,6534.0,,,,-1,,,0,277890.14
2025-06-20 06:38:40.734033369,2066407830,32.450123,-111.08251,4.0,2.0,270.0,1903.0,8027.0,,,,-1,,,0,516894.54
2025-06-20 06:51:46.267925681,334259255,39.820858,-104.325264,4.0,3.0,299.0,2924.0,39.06,,,,-1,,,0,855807.33
2025-06-20 07:04:51.801817994,305250029,38.815582,-94.76744,4.0,5.0,280.0,2666.0,9315.0,,,,-1,,,0,768249.22
2025-06-20 07:17:57.335710306,27660831,29.317816,-94.751366,1.0,1.0,488.0,716.0,,,,,-1,,,0,371903.0
2025-06-20 07:31:02.869602618,305249523,38.958565,-94.83808,5.0,6.0,215.0,5124.0,1.08,,,,-1,,,0,1041412.95
2025-06-20 07:44:08.403494931,2064340243,,,3.0,2.0,162.0,1939.0,7840.8,,,,-1,,,0,317154.65
2025-06-20 07:57:13.937387243,77209731,37.34108,-95.27717,2.0,1.0,65.0,1192.0,6490.44,,,,-1,,,0,89257.93
2025-06-20 08:10:19.471279556,74548970,35.374763,-94.37712,4.0,3.0,107.0,2681.0,0.46,,,,-1,,,0,280690.85
2025-06-20 08:23:25.005171868,2086885536,32.512493,-99.826004,,,,,46.0,,,,-1,,,0,977385.22
2025-06-20 08:36:30.539064180,12818174,40.66017,-111.98821,4.0,3.0,178.0,2630.0,7405.2,,,,-1,,,0,506390.89
2025-06-20 08:49:36.072956493,2068844335,34.234684,-116.386734,,,,,0.676,,,,-1,,,0,63714.41
2025-06-20 09:02:41.606848805,28758828,30.244862,-95.30334,5.0,3.0,171.0,2560.0,0.7587,,,,-1,,,0,424158.43
2025-06-20 09:15:47.140741117,92989743,42.22913,-121.81839,5.0,5.0,131.0,5494.0,0.3,,,,-1,,,0,681338.84
2025-06-20 09:28:52.674633430,19717380,37.319942,-121.842415,2.0,2.0,559.0,1124.0,1241.46,,,,-1,,,0,935842.94
2025-06-20 09:41:58.208525742,17095193,32.696415,-117.07224,4.0,3.0,432.0,1776.0,7742.0,,,,-1,,,0,773064.0
2025-06-20 09:55:03.742418054,2068590458,39.25194,-94.616196,4.0,3.0,172.0,2729.0,8400.0,,,,-1,,,0,471457.59
2025-06-20 10:08:09.276310367,2067414520,36.639954,-93.304825,4.0,3.0,218.0,1604.0,,,,,-1,,,0,354848.6
2025-06-20 10:21:14.810202679,8553689,32.18895,-110.842865,5.0,2.0,167.0,1610.0,6970.0,,,,-1,,,0,339081.84
2025-06-20 10:34:20.344094991,2485879,39.361713,-94.78392,4.0,2.0,141.0,1768.0,0.64,,,,-1,,,0,237195.31
2025-06-20 10:47:25.877987304,304728176,44.898537,-123.09964,4.0,3.0,233.0,2986.0,2.75,,,,-1,,,0,719994.1
2025-06-20 11:00:31.411879616,2083419217,,,,,,,2.02,,,,-1,,,0,366012.6
2025-06-20 11:13:36.945771928,220477948,36.434265,-92.22097,3.0,2.0,,0.0,10018.8,,,,-1,,,0,353006.68
2025-06-20 11:26:42.479664241,214441505,30.305065,-97.16574,1.0,1.0,747.0,468.0,10.6,,,,-1,,,0,791092.0
2025-06-20 11:39:48.013556553,2078128076,32.661583,-94.87197,,,,,1.412,,,,-1,,,0,234164.8
2025-06-20 11:52:53.547448866,2076492064,34.799263,-116.57688,,,,,40.0,,,,-1,,,0,382899.25
